Timestamp(ms),Current(uA)
73400,117174.242
73410,116943.055
73420,116823.359
73430,117492.445
73440,116817.797
73450,115137.586
73460,116367.734
73470,117084.602
73480,117121.336
73490,117605.297
73500,117338.125
73510,117749.063
73520,117347.586
73530,117974.914
73540,117700.422
73550,117991.367
73560,118369.078
73570,118301.828
73580,117600.438
73590,117992.406
73600,117605.391
73610,117849.633
73620,117492.750
73630,117798.398
73640,117463.234
73650,117766.672
73660,117368.297
73670,117808.398
73680,117677.008
73690,118012.281
73700,117493.734
73710,117477.813
73720,117183.141
73730,117681.969
73740,117365.172
73750,117848.547
73760,117579.656
73770,118020.531
73780,117115.016
73790,117853.086
73800,117442.617
73810,117955.789
73820,117548.203
73830,117754.883
73840,117590.930
73850,117832.875
73860,117492.211
73870,117902.328
73880,117370.672
73890,117669.172
73900,117246.008
73910,117386.672
73920,116343.766
73930,117124.922
73940,116983.227
73950,117371.672
73960,69618.609
73970,26891.582
73980,11142.328
73990,5523.240
74000,4496.700
74010,5665.323
74020,7888.963
74030,7713.742
74040,6364.451
74050,5416.146
74060,4861.829
74070,4498.534
74080,4282.748
74090,4161.269
74100,4100.363
74110,4074.817
74120,4069.058
74130,4096.305
74140,4209.152
74150,4234.552
74160,4270.128
74170,4364.918
74180,4263.770
74190,4213.300
74200,4189.049
74210,4189.196
74220,4329.946
74230,4223.215
74240,4170.947
74250,4146.563
74260,4144.512
74270,4143.485
74280,4133.617
74290,4130.504
74300,4126.650
74310,4125.132
74320,4118.414
74330,4113.545
74340,4116.360
74350,4116.337
74360,4120.114
74370,4123.941
74380,4119.885
74390,4114.174
74400,4112.626
74410,4115.424
74420,4121.017
74430,4121.081
74440,4125.025
74450,4125.591
74460,4121.344
74470,4118.599
74480,4119.000
74490,4121.283
74500,4117.744
74510,4115.235
74520,4113.813
74530,4110.901
74540,4108.588
74550,4103.271
74560,4104.199
74570,4107.249
74580,4107.348
74590,4111.636
74600,4108.951
74610,4106.355
74620,4107.887
74630,4109.293
74640,4111.784
74650,4110.215
74660,4109.228
74670,4110.119
74680,4109.195
74690,4110.615
74700,4111.556
74710,4114.884
74720,4116.232
74730,4116.461
74740,4119.902
74750,4118.688
74760,4116.793
74770,4121.085
74780,4119.764
74790,4122.048
74800,4116.212
74810,4111.297
74820,4109.712
74830,4104.041
74840,4105.355
74850,4102.372
74860,4102.248
74870,4102.236
74880,4099.729
74890,4101.556
74900,4102.113
74910,4101.006
74920,4103.374
74930,4104.778
74940,4109.966
74950,4108.499
74960,4108.354
74970,4109.456
74980,4107.932
74990,4107.394
75000,4103.621
75010,4103.639
75020,4103.114
75030,4104.793
75040,4109.663
75050,4107.447
75060,4104.746
75070,4108.281
75080,4106.674
75090,4108.245
75100,4105.583
75110,4105.410
75120,4106.807
75130,4105.538
75140,4108.284
75150,4107.148
75160,4104.719
75170,4106.125
75180,4104.667
75190,4106.103
75200,4104.584
75210,4106.176
75220,4111.752
75230,4110.939
75240,4113.813
75250,4110.648
75260,4108.712
75270,4106.000
75280,4100.738
75290,4101.033
75300,4100.799
75310,4103.071
75320,4107.403
75330,4107.916
75340,4107.787
75350,4104.451
75360,4102.045
75370,4106.904
75380,4106.947
75390,4111.446
75400,4108.945
75410,4108.746
75420,4112.652
75430,4112.166
75440,4111.300
75450,4105.322
75460,4101.267
75470,4101.054
75480,4098.777
75490,4100.040
75500,4097.148
75510,4099.054
75520,4102.227
75530,4102.573
75540,4105.940
75550,4108.473
75560,4112.313
75570,4113.049
75580,4106.820
75590,4105.488
75600,4101.672
75610,4100.337
75620,4102.534
75630,4105.100
75640,4107.922
75650,4104.415
75660,4104.063
75670,4106.337
75680,4106.251
75690,4109.501
75700,4106.288
75710,4105.881
75720,4107.900
75730,4103.328
75740,4098.985
75750,4094.512
75760,4097.791
75770,4102.940
75780,4100.896
75790,4103.057
75800,4101.938
75810,4102.677
75820,4106.658
75830,4103.996
75840,4107.140
75850,4107.772
75860,4108.624
75870,4108.098
75880,4105.718
75890,4104.185
75900,4098.379
75910,4097.533
75920,4102.642
75930,4102.980
75940,4105.614
75950,10411.634
75960,14794.292
75970,16998.004
75980,29564.285
75990,41503.648
76000,45877.570
76010,47432.516
76020,48082.684
76030,48328.410
76040,48219.434
76050,48045.523
76060,47991.938
76070,48179.398
76080,48327.762
76090,48374.746
76100,48380.535
76110,48363.938
76120,48199.652
76130,48111.371
76140,47968.195
76150,47252.168
76160,53229.055
76170,55704.012
76180,55669.652
76190,55622.395
76200,55663.754
76210,55647.164
76220,55664.996
76230,55709.816
76240,55730.742
76250,55730.371
76260,55525.996
76270,55254.031
76280,55105.660
76290,55095.000
76300,55110.195
76310,55240.762
76320,55013.148
76330,55086.559
76340,55234.371
76350,55234.430
76360,55114.180
76370,54980.418
76380,54957.547
76390,54863.047
76400,54901.523
76410,54874.301
76420,54899.227
76430,54993.887
76440,57668.996
76450,60349.301
76460,61264.996
76470,61587.250
76480,61734.223
76490,61805.121
76500,61861.746
76510,61989.828
76520,61963.406
76530,61976.203
76540,62013.605
76550,62080.770
76560,62003.637
76570,62018.766
76580,61999.801
76590,61938.797
76600,61990.598
76610,62018.188
76620,62084.402
76630,62163.289
76640,62161.348
76650,62108.344
76660,62172.910
76670,62171.199
76680,62102.996
76690,62085.824
76700,61977.422
76710,61287.203
76720,57947.328
76730,56628.551
76740,56188.289
76750,55989.000
76760,55945.125
76770,55725.445
76780,55566.613
76790,55494.895
76800,55484.047
76810,55490.523
76820,55468.258
76830,55425.285
76840,55429.922
76850,55496.445
76860,58586.680
76870,61896.813
76880,63081.191
76890,63514.508
76900,63786.902
76910,63899.063
76920,63788.727
76930,63899.270
76940,63929.164
76950,63921.449
76960,63964.383
76970,63931.887
76980,64011.234
76990,63996.332
77000,64041.855
77010,70009.773
77020,73135.320
77030,74659.047
77040,73693.461
77050,57900.238
77060,75513.758
77070,82654.320
77080,91533.500
77090,87851.641
77100,93537.234
77110,88746.555
77120,86563.805
77130,98537.914
77140,108716.711
77150,107481.469
77160,102148.445
77170,100272.742
77180,99560.141
77190,101688.320
77200,102259.188
77210,101703.445
77220,95090.875
77230,98225.375
77240,100186.258
77250,98304.461
77260,105615.672
77270,110300.648
77280,109738.398
77290,108692.922
77300,108323.641
77310,108567.039
77320,102393.906
77330,101793.984
77340,100682.336
77350,108268.344
77360,102668.430
77370,99868.805
77380,106826.836
77390,113786.852
77400,115521.406
77410,116663.781
77420,116784.969
77430,117200.508
77440,117102.711
77450,117382.680
77460,117584.133
77470,117885.211
77480,117468.156
77490,118722.063
77500,117863.773
77510,117786.219
77520,117540.117
77530,117715.180
77540,117513.211
77550,117751.609
77560,117506.500
77570,117656.281
77580,117470.305
77590,117477.320
77600,117476.086
77610,117859.266
77620,117783.141
77630,117581.070
77640,117129.188
77650,117555.281
77660,117501.164
77670,117797.352
77680,117829.938
77690,118109.648
77700,117829.148
77710,117647.047
77720,117655.820
77730,117782.727
77740,117522.898
77750,117833.742
77760,117461.680
77770,117833.156
77780,117466.695
77790,117650.359
77800,117421.219
77810,117582.234
77820,117225.055
77830,117446.023
77840,117054.992
77850,116572.180
77860,116946.461
77870,117520.773
77880,116650.594
77890,115928.000
77900,116915.914
77910,117234.227
77920,117181.203
77930,117446.398
77940,117227.195
77950,117551.539
77960,117621.047
77970,118102.594
77980,117827.234
77990,117959.289
78000,118477.281
78010,118358.758
78020,117869.352
78030,117824.680
78040,117679.391
78050,117955.219
78060,117654.320
78070,117893.469
78080,117670.289
78090,117839.180
78100,117443.305
78110,117887.031
78120,117820.297
78130,117989.000
78140,117382.789
78150,117297.680
78160,117568.188
78170,117969.477
78180,117821.984
78190,118046.234
78200,117782.016
78210,117785.844
78220,117396.820
78230,117954.625
78240,117678.828
78250,117818.641
78260,117680.539
78270,117730.563
78280,117432.156
78290,117809.477
78300,117525.680
78310,117718.578
78320,117380.727
78330,117613.125
78340,117472.414
78350,117090.367
78360,116599.406
78370,117330.211
78380,117121.055
78390,115477.055
78400,46861.809
78410,18492.010
78420,8063.876
78430,4680.612
78440,4761.362
78450,6351.756
78460,8506.791
78470,7144.677
78480,5888.826
78490,5150.583
78500,4668.910
78510,4368.971
78520,4195.917
78530,4104.750
78540,4055.878
78550,4034.853
78560,4036.464
78570,4074.478
78580,4162.781
78590,4199.838
78600,4236.781
78610,4315.067
78620,4226.440
78630,4295.326
78640,4230.335
78650,4157.998
78660,4129.913
78670,4120.186
78680,4110.243
78690,4109.479
78700,4101.566
78710,4096.022
78720,4095.538
78730,4093.778
78740,4094.028
78750,4092.275
78760,4089.925
78770,4085.898
78780,4080.874
78790,4084.598
78800,4081.429
78810,4080.528
78820,4082.001
78830,4081.130
78840,4088.118
78850,4090.339
78860,4089.443
78870,4090.204
78880,4085.669
78890,4090.743
78900,4092.459
78910,4088.356
78920,4086.738
78930,4081.432
78940,4081.382
78950,4079.032
78960,4079.783
78970,4082.095
78980,4082.819
78990,4085.772
79000,4085.053
79010,4084.031
79020,4083.203
79030,4077.591
79040,4077.484
79050,4074.890
79060,4074.899
79070,4077.380
79080,4076.581
79090,4080.862
79100,4075.030
79110,4074.472
79120,4079.527
79130,4079.813
79140,4085.150
79150,4081.528
79160,4077.333
79170,4079.350
79180,4075.856
79190,4077.043
79200,4074.429
79210,4072.820
79220,4072.904
79230,4072.710
79240,4074.866
79250,4072.738
79260,4072.379
79270,4071.510
79280,4071.365
79290,4075.185
79300,4074.965
79310,4075.934
79320,4079.423
79330,4078.605
79340,4080.859
79350,4079.584
79360,4079.481
79370,4076.516
79380,4071.078
79390,4073.023
79400,4075.284
79410,4072.593
79420,4071.827
79430,4071.015
79440,4073.972
79450,4074.530
79460,4074.970
79470,4074.330
79480,4072.091
79490,4078.052
79500,4080.506
79510,4079.396
79520,4079.775
79530,4073.823
79540,4077.773
79550,4078.449
79560,4081.981
79570,4082.595
79580,4081.379
79590,4086.459
79600,4082.568
79610,4078.855
79620,4079.390
79630,4077.726
79640,4079.543
79650,4076.111
79660,4075.524
79670,4076.140
79680,4076.381
79690,4079.194
79700,4078.909
79710,4080.379
79720,4082.061
79730,4078.038
79740,4081.858
79750,4081.447
79760,4079.323
79770,4080.414
79780,4079.211
79790,4082.489
79800,4081.801
79810,4079.964
79820,4077.496
79830,4072.073
79840,4079.522
79850,4079.114
79860,4079.985
79870,4081.236
79880,4076.688
79890,4076.342
79900,4075.737
79910,4076.510
79920,4080.179
79930,4075.191
79940,4075.837
79950,4075.783
79960,4078.559
79970,4081.106
79980,4080.439
79990,4085.252
80000,4080.973
80010,4077.032
80020,4075.456
80030,4071.531
80040,4075.292
80050,4081.244
80060,4085.249
80070,4084.677
80080,4082.621
80090,4082.420
80100,4082.599
80110,4081.508
80120,4082.500
80130,4078.838
80140,4082.122
80150,4074.597
80160,4066.964
80170,4069.591
80180,4069.950
80190,4076.064
80200,4079.056
80210,4081.210
80220,4083.336
80230,4080.705
80240,4082.888
80250,4076.321
80260,4072.812
80270,4073.352
80280,4070.823
80290,4071.579
80300,4067.978
80310,4065.081
80320,4068.878
80330,4068.602
80340,4074.418
80350,4073.549
80360,4076.417
80370,4083.277
80380,4082.508
80390,12446.143
80400,16202.909
80410,17037.436
80420,35257.695
80430,43568.582
80440,46552.871
80450,47638.348
80460,48141.098
80470,48314.203
80480,48118.332
80490,47979.891
80500,47963.102
80510,48197.859
80520,48283.656
80530,48325.254
80540,48324.578
80550,48311.000
80560,48101.410
80570,48064.348
80580,47582.949
80590,48596.805
80600,55889.273
80610,55757.344
80620,55784.938
80630,55737.566
80640,55843.969
80650,55762.152
80660,55728.430
80670,55767.352
80680,55855.594
80690,55800.938
80700,55530.160
80710,55433.313
80720,55474.148
80730,55455.961
80740,55296.234
80750,55249.063
80760,55249.633
80770,55325.258
80780,55421.563
80790,55296.168
80800,55207.055
80810,55195.824
80820,55122.586
80830,55225.984
80840,55288.965
80850,55246.652
80860,55167.750
80870,55200.609
80880,59159.320
80890,60963.805
80900,61664.230
80910,61845.504
80920,61950.191
80930,62011.957
80940,62007.746
80950,62174.152
80960,62191.125
80970,62231.344
80980,62279.125
80990,62227.238
81000,62023.648
81010,62096.422
81020,62112.441
81030,61958.684
81040,62016.766
81050,62086.801
81060,62200.285
81070,62122.059
81080,62094.402
81090,62104.195
81100,62134.785
81110,62110.625
81120,62105.980
81130,62188.066
81140,62242.484
81150,59638.941
81160,57419.945
81170,56569.043
81180,56189.180
81190,56081.715
81200,55990.160
81210,55797.801
81220,55670.355
81230,55636.047
81240,55652.621
81250,55622.320
81260,55607.898
81270,55552.594
81280,55558.566
81290,55794.867
81300,60467.496
81310,62760.563
81320,63621.945
81330,63994.570
81340,64134.684
81350,64211.289
81360,64175.012
81370,64180.512
81380,64121.457
81390,64239.172
81400,64296.359
81410,64162.000
81420,64079.301
81430,64095.996
81440,65437.719
81450,71653.203
81460,74156.336
81470,75151.883
81480,64949.148
81490,66573.984
81500,79053.586
81510,87720.641
81520,89698.945
81530,91002.992
81540,92120.680
81550,88306.805
81560,88866.133
81570,103884.336
81580,110992.094
81590,105391.930
81600,101684.945
81610,100153.805
81620,99745.609
81630,102057.109
81640,102299.195
81650,98923.594
81660,97605.578
81670,97661.945
81680,99664.094
81690,100500.422
81700,107938.406
81710,110869.820
81720,109256.875
81730,107997.789
81740,108422.398
81750,107861.922
81760,101108.492
81770,100379.117
81780,104825.477
81790,107765.203
81800,101715.523
81810,101224.375
81820,110341.156
81830,114853.203
81840,116408.188
81850,116842.156
81860,117252.852
81870,117124.930
81880,117372.531
81890,117613.664
81900,118009.836
81910,117822.320
81920,118032.508
81930,118331.672
81940,117996.047
81950,117634.305
81960,117929.500
81970,117703.781
81980,117951.438
81990,117799.977
82000,118013.992
82010,117814.859
82020,117857.367
82030,117368.750
82040,117932.773
82050,117780.367
82060,118025.555
82070,117355.328
82080,117371.867
82090,117655.984
82100,117952.602
82110,117952.852
82120,118214.844
82130,117960.141
82140,117756.008
82150,117180.320
82160,117853.234
82170,117737.313
82180,117844.172
82190,117760.250
82200,117862.273
82210,117721.781
82220,118114.188
82230,117762.602
82240,117901.977
82250,117484.594
82260,117706.203
82270,117293.703
82280,117043.695
82290,116790.734
82300,117417.906
82310,117134.906
82320,115846.906
82330,116213.742
82340,117122.164
82350,117123.031
82360,117562.891
82370,117383.891
82380,117702.617
82390,117587.016
82400,118182.680
82410,117988.445
82420,118118.305
82430,118290.008
82440,118667.445
82450,118137.914
82460,118258.984
82470,117877.602
82480,118009.344
82490,117755.195
82500,117990.336
82510,117835.422
82520,118191.344
82530,117913.492
82540,117970.375
82550,117973.469
82560,118299.125
82570,117994.977
82580,117599.680
82590,117342.227
82600,117788.250
82610,117559.680
82620,117972.672
82630,117855.250
82640,118205.609
82650,117442.383
82660,117481.539
82670,117628.641
82680,117911.969
82690,117457.250
82700,117613.344
82710,117437.664
82720,117704.078
82730,117582.664
82740,117770.547
82750,117545.656
82760,117730.695
82770,117350.188
82780,117373.664
82790,116553.430
82800,117094.477
82810,117007.547
82820,116948.664
82830,94766.922
82840,36194.676
82850,14566.651
82860,6673.214
82870,4563.698
82880,5395.645
82890,8255.237
82900,8449.184
82910,7086.432
82920,6236.495
82930,5370.763
82940,4996.033
82950,4826.798
82960,4650.751
82970,4483.874
82980,4401.309
82990,4365.509
83000,4375.333
83010,4399.987
83020,4420.788
83030,4437.438
83040,4449.943
83050,4457.540
83060,4600.980
83070,4589.600
83080,4486.260
83090,4539.102
83100,4474.001
83110,4423.540
83120,4409.036
83130,4397.545
83140,4394.213
83150,4389.872
83160,4388.067
83170,4386.727
83180,4382.792
83190,4382.544
83200,4379.393
83210,4377.442
83220,4375.134
83230,4368.971
83240,4370.301
83250,4368.359
83260,4367.389
83270,4365.709
83280,4360.832
83290,4360.398
83300,4360.402
83310,4359.664
83320,4357.838
83330,4353.309
83340,4355.249
83350,4357.085
83360,4355.628
83370,4352.981
83380,4348.522
83390,4351.287
83400,4351.316
83410,4349.579
83420,4350.844
83430,4346.684
83440,4349.005
83450,4349.833
83460,4351.183
83470,4353.257
83480,4348.017
83490,4349.535
83500,4349.338
83510,4349.361
83520,4350.307
83530,4348.116
83540,4350.773
83550,4348.944
83560,4351.219
83570,4355.374
83580,4351.515
83590,4350.613
83600,4347.704
83610,4347.032
83620,4349.546
83630,4346.746
83640,4348.795
83650,4349.146
83660,4350.106
83670,4353.490
83680,4350.616
83690,4350.258
83700,4348.289
83710,4343.739
83720,4342.750
83730,4337.985
83740,4343.352
83750,4343.917
83760,4345.513
83770,4347.053
83780,4343.967
83790,4345.289
83800,4346.202
83810,4344.639
83820,4347.150
83830,4345.054
83840,4347.653
83850,4348.997
83860,4348.834
83870,4351.903
83880,4350.701
83890,4351.111
83900,4348.562
83910,4350.662
83920,4352.748
83930,4351.940
83940,4357.047
83950,4352.853
83960,4349.077
83970,4348.041
83980,4344.799
83990,4346.355
84000,4342.913
84010,4341.213
84020,4345.476
84030,4343.991
84040,4347.813
84050,4348.889
84060,4346.987
84070,4348.782
84080,4346.510
84090,4346.685
84100,4344.538
84110,4347.845
84120,4352.964
84130,4350.444
84140,4351.500
84150,4346.165
84160,4342.063
84170,4343.390
84180,4344.756
84190,4347.977
84200,4344.931
84210,4344.216
84220,4347.717
84230,4346.383
84240,4350.299
84250,4349.829
84260,4346.240
84270,4345.150
84280,4341.793
84290,4343.783
84300,4344.216
84310,4342.467
84320,4346.847
84330,4345.240
84340,4346.730
84350,4347.075
84360,4344.922
84370,4345.811
84380,4341.364
84390,4343.485
84400,4343.238
84410,4342.396
84420,4345.182
84430,4344.437
84440,4344.610
84450,4344.264
84460,4342.183
84470,4342.870
